"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","imprinted_status"
"25776","ENSG00000131899","LLGL1","17",18225635,18244875,"normal"
"25777","ENSG00000198443","KRTAP4-1","17",41184100,41184911,"normal"
"25778","ENSG00000204414","CSHL1","17",63909597,63911341,"normal"
"25779","ENSG00000141338","ABCA8","17",68867289,68955392,"normal"
"25780","ENSG00000212722","KRTAP4-9","17",41105332,41106488,"normal"
"25781","ENSG00000240871","KRTAP4-7","17",41084150,41085141,"normal"
"25782","ENSG00000277399","GPR179","17",38324571,38343956,"normal"
"25783","ENSG00000154217","PITPNC1","17",67377281,67697256,"normal"
"25784","ENSG00000108932","SLC16A6","17",68267026,68291267,"normal"
"25785","ENSG00000170160","CCDC144A","17",16689537,16777881,"normal"
"25786","ENSG00000006740","ARHGAP44","17",12789498,12991643,"normal"
"25787","ENSG00000174238","PITPNA","17",1517718,1562792,"normal"
"25788","ENSG00000176974","SHMT1","17",18327860,18363563,"normal"
"25789","ENSG00000007216","SLC13A2","17",28473293,28497781,"normal"
"25790","ENSG00000091536","MYO15A","17",18108756,18179802,"normal"
"25791","ENSG00000258890","CEP95","17",64506865,64542461,"normal"
"25792","ENSG00000198231","DDX42","17",63773603,63819317,"normal"
"25793","ENSG00000063015","SEZ6","17",28954901,29006440,"normal"
"25794","ENSG00000068097","HEATR6","17",60041008,60078922,"normal"
"25795","ENSG00000008294","SPAG9","17",50962174,51120868,"normal"
"25796","ENSG00000167182","SP2","17",47896150,47928957,"normal"
"25797","ENSG00000108852","MPP2","17",43875357,43909711,"normal"
"25798","ENSG00000131467","PSME3","17",42824385,42843760,"normal"
"25799","ENSG00000141027","NCOR1","17",16029157,16218185,"normal"
"25800","ENSG00000240542","KRTAP9-1","17",41189887,41190639,"normal"
"25801","ENSG00000141562","NARF","17",82458180,82490537,"normal"
"25802","ENSG00000074660","SCARF1","17",1633858,1645744,"normal"
"25803","ENSG00000008838","MED24","17",40019097,40061215,"normal"
"25804","ENSG00000108588","CCDC47","17",63745255,63776351,"normal"
"25805","ENSG00000108604","SMARCD2","17",63832081,63843065,"normal"
"25806","ENSG00000184922","FMNL1","17",45221444,45247319,"normal"
"25807","ENSG00000278972","","17",69433084,69435533,"normal"
"25808","ENSG00000108641","B9D1","17",19334308,19378193,"normal"
"25809","ENSG00000175711","B3GNTL1","17",82942149,83051809,"normal"
"25810","ENSG00000265469","POLR3KP2","17",73163035,73163359,"normal"
"25811","ENSG00000264860","","17",73164977,73196593,"normal"
"25812","ENSG00000180616","SSTR2","17",73165010,73176633,"normal"
"25813","ENSG00000166685","COG1","17",73193055,73208507,"normal"
"25814","ENSG00000277728","","17",73202968,73203431,"normal"
"25815","ENSG00000141219","C17orf80","17",73232233,73248959,"normal"
"25816","ENSG00000265010","","17",73243093,73244706,"normal"
"25817","ENSG00000187959","CPSF4L","17",73248449,73262352,"normal"
"25818","ENSG00000179604","CDC42EP4","17",73283624,73312005,"normal"
"25819","ENSG00000133193","FAM104A","17",73207353,73236753,"normal"
"25820","ENSG00000279570","","17",78691266,78691979,"normal"
"25821","ENSG00000252391","RNU6-638P","17",78696694,78696797,"normal"
"25822","ENSG00000287539","","17",78845345,78846686,"normal"
"25823","ENSG00000267355","RPL9P29","17",78845953,78846868,"normal"
"25824","ENSG00000035862","TIMP2","17",78852977,78925387,"normal"
"25825","ENSG00000267601","","17",78855478,78855844,"normal"
"25826","ENSG00000178404","CEP295NL","17",78870910,78903217,"normal"
"25827","ENSG00000183077","AFMID","17",78187358,78207702,"normal"
"25828","ENSG00000274226","TBC1D3H","17",36377531,36388435,"normal"
"25829","ENSG00000212657","KRTAP16-1","17",41307700,41309309,"normal"
"25830","ENSG00000189051","RNF222","17",8390702,8397827,"normal"
"25831","ENSG00000187997","C17orf99","17",78146385,78166297,"normal"
"25832","ENSG00000173821","RNF213","17",80260852,80398794,"normal"
"25833","ENSG00000214978","GSG1L2","17",9800608,9822079,"normal"
"25834","ENSG00000109016","DHRS7B","17",21123364,21193265,"normal"
"25835","ENSG00000167699","GLOD4","17",757097,782294,"normal"
"25836","ENSG00000183914","DNAH2","17",7717744,7833742,"normal"
"25837","ENSG00000133195","SLC39A11","17",72645949,73092712,"normal"
"25838","ENSG00000170291","ELP5","17",7251416,7259940,"normal"
"25839","ENSG00000183318","SPDYE4","17",8747524,8758559,"normal"
"25840","ENSG00000055483","USP36","17",78787381,78841441,"normal"
"25841","ENSG00000270647","TAF15","17",35809482,35864615,"normal"
"25842","ENSG00000161944","ASGR2","17",7101322,7115700,"normal"
"25843","ENSG00000161649","CD300LG","17",43847148,43863639,"normal"
"25844","ENSG00000131096","PYY","17",43952733,44004469,"normal"
"25845","ENSG00000200560","RNU6-288P","17",63573242,63573345,"normal"
"25846","ENSG00000274996","","17",38601049,38602701,"normal"
"25847","ENSG00000273604","EPOP","17",38671703,38674957,"normal"
"25848","ENSG00000279119","","17",38727833,38728198,"normal"
"25849","ENSG00000275238","MIR4734","17",38702262,38702331,"normal"
"25850","ENSG00000277969","","17",38702452,38704747,"normal"
"25851","ENSG00000275023","MLLT6","17",38705273,38729795,"normal"
"25852","ENSG00000275665","","17",38715328,38720272,"normal"
"25853","ENSG00000273627","MIR4726","17",38719691,38719748,"normal"
"25854","ENSG00000277972","CISD3","17",38730341,38735605,"normal"
"25855","ENSG00000276036","RNA5SP440","17",38731802,38731920,"normal"
"25856","ENSG00000277258","PCGF2","17",38733898,38749817,"normal"
"25857","ENSG00000277182","","17",38749360,38751457,"normal"
"25858","ENSG00000277791","PSMB3","17",38752741,38764225,"normal"
"25859","ENSG00000274607","RNU6-866P","17",38755279,38755400,"normal"
"25860","ENSG00000276293","PIP4K2B","17",38765691,38800126,"normal"
"25861","ENSG00000273559","CWC25","17",38800441,38825355,"normal"
"25862","ENSG00000274054","MIR4727","17",38825838,38825892,"normal"
"25863","ENSG00000275489","C17orf98","17",38835086,38841438,"normal"
"25864","ENSG00000173826","KCNH6","17",63523334,63548977,"normal"
"25865","ENSG00000136485","DCAF7","17",63550222,63594286,"normal"
"25866","ENSG00000288894","","17",63550603,63608347,"normal"
"25867","ENSG00000136463","TACO1","17",63600882,63608365,"normal"
"25868","ENSG00000264540","RN7SL405P","17",44883986,44884274,"normal"
"25869","ENSG00000278223","MIR6783","17",44934618,44934681,"normal"
"25870","ENSG00000200888","Y_RNA","17",45071442,45071543,"normal"
"25871","ENSG00000277249","MIR6784","17",45114367,45114433,"normal"
"25872","ENSG00000198933","TBKBP1","17",47694161,47712052,"normal"
"25873","ENSG00000087152","ATXN7L3","17",44191805,44200113,"normal"
"25874","ENSG00000168517","HEXIM2","17",45160700,45170040,"normal"
"25875","ENSG00000174326","SLC16A11","17",7041621,7044092,"normal"
"25876","ENSG00000172992","DCAKD","17",45023338,45061131,"normal"
"25877","ENSG00000266714","MYO15B","17",75587800,75626849,"normal"
"25878","ENSG00000188878","FBF1","17",75909574,75941140,"normal"
"25879","ENSG00000205045","SLFN12L","17",35464249,35537678,"normal"
"25880","ENSG00000283538","","17",62910021,62968549,"normal"
"25881","ENSG00000207552","MIR633","17",62944215,62944312,"normal"
"25882","ENSG00000265262","TRMT112P3","17",62950831,62951188,"normal"
"25883","ENSG00000270324","","17",62978494,62978841,"normal"
"25884","ENSG00000272164","","17",63004672,63005152,"normal"
"25885","ENSG00000272383","","17",63088162,63089197,"normal"
"25886","ENSG00000264513","","17",63117019,63130947,"normal"
"25887","ENSG00000264529","DNAJB6P8","17",63182166,63182817,"normal"
"25888","ENSG00000233635","","17",63193930,63339053,"normal"
"25889","ENSG00000176358","TAC4","17",49838300,49848069,"normal"
"25890","ENSG00000274529","SEBOX","17",28363506,28365199,"normal"
"25891","ENSG00000259224","SLC35G6","17",7481446,7483496,"normal"
"25892","ENSG00000128487","SPECC1","17",20008865,20319026,"normal"
"25893","ENSG00000250506","CDK3","17",76000855,76005999,"normal"
"25894","ENSG00000169727","GPS1","17",82050691,82057470,"normal"
"25895","ENSG00000257008","GPR142","17",74367458,74372600,"normal"
"25896","ENSG00000236383","CCDC200","17",43216941,43305397,"normal"
"25897","ENSG00000141068","KSR1","17",27456448,27626438,"normal"
"25898","ENSG00000141551","CSNK1D","17",82239023,82273700,"normal"
"25899","ENSG00000108669","CYTH1","17",78674048,78782297,"normal"
"25900","ENSG00000072134","EPN2","17",19215615,19336715,"normal"
"25901","ENSG00000164729","SLC35G3","17",35192520,35194393,"normal"
"25902","ENSG00000198863","RUNDC1","17",42980565,42995142,"normal"
"25903","ENSG00000176927","EFCAB5","17",29929200,30108452,"normal"
"25904","ENSG00000289211","","17",35242433,35242880,"normal"
"25905","ENSG00000288961","","17",44325452,44327553,"normal"
"25906","ENSG00000289252","","17",41621696,41622002,"normal"
"25907","ENSG00000237854","LINC00674","17",68101874,68161227,"normal"
"25908","ENSG00000288993","","17",8125831,8126644,"normal"
"25909","ENSG00000289453","","17",21275967,21277353,"normal"
"25910","ENSG00000288877","","17",44221630,44222132,"normal"
"25911","ENSG00000263563","UBBP4","17",22090743,22205156,"normal"
"25912","ENSG00000246640","PICART1","17",50050349,50055746,"normal"
"25913","ENSG00000288807","","17",83125327,83125789,"normal"
"25914","ENSG00000237560","LINC01497","17",69961568,69994845,"normal"
"25915","ENSG00000289070","","17",74532406,74534807,"normal"
"25916","ENSG00000288929","","17",7835903,7836333,"normal"
"25917","ENSG00000262898","","17",83135734,83221442,"normal"
"25918","ENSG00000265148","TSPOAP1-AS1","17",58324472,58415766,"normal"
"25919","ENSG00000289110","","17",37488455,37489688,"normal"
"25920","ENSG00000289599","","17",48011334,48012247,"normal"
"25921","ENSG00000266970","SOCS3-DT","17",78360417,78373911,"normal"
"25922","ENSG00000214553","LRRC37A11P","17",39027277,39053215,"normal"
"25923","ENSG00000188825","LINC00910","17",43338741,43389226,"normal"
"25924","ENSG00000289293","","17",62065498,62065955,"normal"
"25925","ENSG00000289016","","17",55612948,55642230,"normal"
"25926","ENSG00000289024","","17",44976344,44985879,"normal"
"25927","ENSG00000205212","CCDC144NL","17",20836447,20896157,"normal"
"25928","ENSG00000205325","","17",14767583,14780686,"normal"
"25929","ENSG00000287737","","17",82273748,82279645,"normal"
"25930","ENSG00000229028","KRT223P","17",40717234,40721932,"normal"
"25931","ENSG00000288750","","17",8383691,8384597,"normal"
"25932","ENSG00000214425","LRRC37A4P","17",45506741,45584705,"normal"
"25933","ENSG00000185168","LINC00482","17",81303771,81309252,"normal"
"25934","ENSG00000262943","ALOX12P2","17",6853861,6954107,"normal"
"25935","ENSG00000289011","","17",36475918,36483128,"normal"
"25936","ENSG00000288909","","17",43388404,43389065,"normal"
"25937","ENSG00000267506","","17",77546940,77563244,"normal"
"25938","ENSG00000267416","HEATR6-DT","17",60079309,60088713,"normal"
"25939","ENSG00000289140","","17",81481652,81482743,"normal"
"25940","ENSG00000266947","","17",35231450,35242963,"normal"
"25941","ENSG00000264808","","17",29333910,29390777,"normal"
"25942","ENSG00000188662","H1-9P","17",50171428,50181200,"normal"
"25943","ENSG00000262223","","17",81375144,81385464,"normal"
"25944","ENSG00000261222","","17",74599820,74607246,"normal"
"25945","ENSG00000227036","LINC00511","17",72290091,72640472,"normal"
"25946","ENSG00000288748","","17",7836482,7837823,"normal"
"25947","ENSG00000228782","MRPL45P2","17",47450568,47492492,"normal"
"25948","ENSG00000236088","COX10-DT","17",13755574,14069495,"normal"
"25949","ENSG00000267248","","17",60122642,60135743,"normal"
"25950","ENSG00000212719","LINC02693","17",21428263,21574517,"normal"
"25951","ENSG00000267280","TBX2-AS1","17",61393455,61411555,"normal"
"25952","ENSG00000177369","FLJ40194","17",49230853,49318011,"normal"
"25953","ENSG00000289485","","17",36116854,36149080,"normal"
"25954","ENSG00000261040","WFDC21P","17",60083562,60091885,"normal"
"25955","ENSG00000262188","LINC01978","17",79919310,79925999,"normal"
"25956","ENSG00000224738","","17",59106598,59118453,"normal"
"25957","ENSG00000263412","NFE2L1-DT","17",48045141,48048107,"normal"
"25958","ENSG00000289587","","17",66432081,66463224,"normal"
"25959","ENSG00000236618","PITPNA-AS1","17",1516877,1518101,"normal"
"25960","ENSG00000289021","","17",48944890,48945763,"normal"
"25961","ENSG00000214176","PLEKHM1P1","17",64779259,64837207,"normal"
"25962","ENSG00000264920","SP2-DT","17",47891219,47895837,"normal"
"25963","ENSG00000275532","","17",38703472,38706261,"normal"
"25964","ENSG00000186594","MIR22HG","17",1711447,1717174,"normal"
"25965","ENSG00000267364","","17",35313457,35325449,"normal"
"25966","ENSG00000233098","CCDC144NL-AS1","17",20868433,21002276,"normal"
"25967","ENSG00000234494","SP2-AS1","17",47897330,47941410,"normal"
"25968","ENSG00000178977","LINC00324","17",8220624,8224043,"normal"
"25969","ENSG00000274487","NPEPPSP1","17",38195703,38257364,"normal"
"25970","ENSG00000289388","","17",2336512,2336747,"normal"
"25971","ENSG00000266402","SNHG25","17",64145958,64146476,"normal"
"25972","ENSG00000167920","KRT10-AS1","17",40819106,40836270,"normal"
"25973","ENSG00000264666","","17",17591428,17610485,"normal"
"25974","ENSG00000163597","SNHG16","17",76557733,76565357,"normal"
"25975","ENSG00000263766","KPNB1-DT","17",47603860,47649449,"normal"
"25976","ENSG00000276170","","17",38450394,38452444,"normal"
"25977","ENSG00000289182","","17",81515062,81516412,"normal"
"25978","ENSG00000263004","AKAP1-DT","17",57071814,57085041,"normal"
"25979","ENSG00000259349","APPBP2-DT","17",60526272,60550798,"normal"
"25980","ENSG00000265096","C1QTNF1-AS1","17",79018131,79027673,"normal"
"25981","ENSG00000262061","RPH3AL-AS1","17",331205,333488,"normal"
"25982","ENSG00000264589","MAPT-AS1","17",45799390,45895680,"normal"
"25983","ENSG00000215067","ALOX12-AS1","17",6875232,7012530,"normal"
"25984","ENSG00000264538","SUZ12P1","17",30709299,30790908,"normal"
"25985","ENSG00000267321","SNHG30","17",35568050,35574900,"normal"
"25986","ENSG00000214174","AMZ2P1","17",64966550,64975617,"normal"
"25987","ENSG00000289371","","17",70191243,70193052,"normal"
"25988","ENSG00000260793","","17",44221401,44223710,"normal"
"25989","ENSG00000175061","SNHG29","17",16438767,16478678,"normal"
"25990","ENSG00000224505","HEXIM2-AS1","17",45150400,45161538,"normal"
"25991","ENSG00000233223","","17",7581964,7584098,"normal"
"25992","ENSG00000289579","","17",42409892,42411209,"normal"
"25993","ENSG00000288923","","17",28179873,28181585,"normal"
"25994","ENSG00000170921","TANC2","17",62966235,63427703,"normal"
"25995","ENSG00000284574","MIR6787","17",82236668,82236728,"normal"
"25996","ENSG00000201239","Y_RNA","17",82417226,82417321,"normal"
"25997","ENSG00000169689","CENPX","17",82018702,82024107,"normal"
"25998","ENSG00000169683","LRRC45","17",82023305,82031151,"normal"
"25999","ENSG00000169750","RAC3","17",82031678,82034204,"normal"
"26000","ENSG00000169738","DCXR","17",82035136,82037709,"normal"
"26001","ENSG00000279372","","17",82035403,82035800,"normal"
"26002","ENSG00000264569","DCXR-DT","17",82037872,82039380,"normal"
"26003","ENSG00000176155","CCDC57","17",82101460,82212878,"normal"
"26004","ENSG00000108528","SLC25A11","17",4937130,4940053,"normal"
"26005","ENSG00000108523","RNF167","17",4940008,4945222,"normal"
"26006","ENSG00000108518","PFN1","17",4945652,4949061,"normal"
"26007","ENSG00000108515","ENO3","17",4948092,4957131,"normal"
"26008","ENSG00000091640","SPAG7","17",4959226,4967817,"normal"
"26009","ENSG00000108509","CAMTA2","17",4967992,4987675,"normal"
"26010","ENSG00000262429","","17",4967995,4968822,"normal"
"26011","ENSG00000274300","MIR6864","17",4969702,4969771,"normal"
"26012","ENSG00000278517","MIR6865","17",4970086,4970150,"normal"
"26013","ENSG00000234203","","17",4972851,4974681,"normal"
"26014","ENSG00000262678","CAMTA2-AS1","17",4986466,4987324,"normal"
"26015","ENSG00000262227","","17",4987706,4988446,"normal"
"26016","ENSG00000129250","KIF1C","17",4997950,5028401,"normal"
"26017","ENSG00000227495","KIF1C-AS1","17",5019214,5020093,"normal"
"26018","ENSG00000132517","SLC52A1","17",5032600,5052009,"normal"
"26019","ENSG00000262495","","17",5060356,5062123,"normal"
"26020","ENSG00000262693","ZFP3-DT","17",5075678,5078113,"normal"
"26021","ENSG00000180787","ZFP3","17",5078467,5096374,"normal"
"26022","ENSG00000234327","ZNF232-AS1","17",5111468,5115004,"normal"
"26023","ENSG00000129204","USP6","17",5116032,5175034,"normal"
"26024","ENSG00000262855","","17",5126740,5127010,"normal"
"26025","ENSG00000196388","INCA1","17",4988130,4997610,"normal"
"26026","ENSG00000262979","","17",80315651,80316633,"normal"
"26027","ENSG00000276863","","17",80333841,80334366,"normal"
"26028","ENSG00000280248","","17",80339898,80342058,"normal"
"26029","ENSG00000263069","RNF213-AS1","17",80351828,80415168,"normal"
"26030","ENSG00000173818","ENDOV","17",80415165,80438086,"normal"
"26031","ENSG00000264961","MIR4730","17",80419418,80419493,"normal"
"26032","ENSG00000260369","","17",80453735,80454729,"normal"
"26033","ENSG00000279273","","17",80463451,80465593,"normal"
"26034","ENSG00000171246","NPTX1","17",80466834,80477843,"normal"
"26035","ENSG00000262000","","17",80515215,80515389,"normal"
"26036","ENSG00000271340","","17",80515657,80515812,"normal"
"26037","ENSG00000213128","RPL32P31","17",80542203,80542605,"normal"
"26038","ENSG00000232083","RPL31P7","17",80602549,80602926,"normal"
"26039","ENSG00000141524","TMC6","17",78107397,78132407,"normal"
"26040","ENSG00000262172","","17",79991944,79992841,"normal"
"26041","ENSG00000261978","","17",80023894,80026107,"normal"
"26042","ENSG00000141519","CCDC40","17",80036632,80100613,"normal"
"26043","ENSG00000265561","MIR1268B","17",80098828,80098877,"normal"
